,animal_id,intake_datetime,found_address,found_city,found_state,intake_type,intake_condition,sex,birthday,age_years,age_months,age_days,mixed_breed,primary_breed,secondary_breed,primary_color,secondary_color,name
456,A594659,2020-12-03 15:20:00,Fireoak Drive And Barrington Way,Austin,TX,Stray,Sick,Male,2009-12-03 15:20:00,11,0,8,True,Labrador Retriever,Mix,Black,White,Xander
457,A826656,2020-12-03 09:12:00,Montopolis And Marigold Terrace,Austin,TX,Stray,Normal,Female,2018-12-03 09:12:00,2,0,8,True,German Shepherd,Siberian Husky,Black,Tan,None
458,A826655,2020-12-03 09:12:00,Montopolis And Marigold Terrace,Austin,TX,Stray,Normal,Male,2018-12-03 09:12:00,2,0,8,True,Siberian Husky,German Shepherd,Black,Tan,None
459,A826665,2020-12-03 10:32:00,2601 South Pleasant Valley,Austin,TX,Stray,Normal,Female,2018-12-03 10:32:00,2,0,8,True,West Highland,Mix,Cream,None,None
460,A826691,2020-12-03 15:31:00,6200 Loyola Lane,Austin,TX,Stray,Normal,Male,2020-08-03 15:31:00,0,4,8,False,Chihuahua Shorthair,None,Brown,None,None
461,A814106,2020-02-24 13:03:00,Point North Drive And Johnny Morris Road,Austin,TX,Stray,Normal,Female,2020-01-27 13:03:00,0,10,14,True,Golden Retriever,Mix,Tan,None,Ziggy
462,A814568,2020-12-03 17:20:00,None,Austin,TX,Owner Surrender,Normal,Female,2017-12-03 17:20:00,3,0,7,True,Labrador Retriever,Mix,Black,White,Nikita
463,A814568,2020-03-02 13:21:00,None,Austin,TX,Owner Surrender,Normal,Female,2018-03-02 13:21:00,2,9,9,True,Labrador Retriever,Mix,Black,White,Nikita
464,A824108,2020-10-06 17:19:00,None,Manor,TX,Owner Surrender,Normal,Male,2017-10-06 17:19:00,3,2,4,True,Blue Lacy,Mix,Chocolate,White,Bear
465,A785605,2018-12-05 18:10:00,1825 South Pleasant Valley Road,Austin,TX,Stray,Normal,Male,2017-12-05 18:10:00,3,0,5,True,Labrador Retriever,Pit Bull,Brown Brindle,White,Hopscotch
466,A785605,2020-11-17 11:06:00,None,Austin,TX,Owner Surrender,Normal,Male,2018-11-17 11:06:00,2,0,24,True,Labrador Retriever,Pit Bull,Brown Brindle,White,Hopscotch
467,A826079,2020-11-18 20:27:00,12001 Dessau,Austin,TX,Stray,Normal,Male,2012-11-18 20:27:00,8,0,22,False,Maltese,None,White,None,Louie
468,A823136,2020-11-18 18:44:00,None,Austin,TX,Owner Surrender,Normal,Male,2016-11-18 18:44:00,4,0,22,True,American Bulldog,Mix,Tan,White,Gaston
469,A826075,2020-11-18 17:19:00,None,Austin,TX,Abandoned,Normal,Female,2019-11-18 17:19:00,1,0,22,True,Pit Bull,Mix,Black,White,Poppy
470,A744414,2017-02-28 14:37:00,10600 Lakeline Mall,Austin,TX,Public Assist,Normal,Male,2014-02-28 14:37:00,6,9,13,True,Pit Bull,Mix,Tan,White,Jacob
471,A744414,2020-11-18 16:11:00,None,Austin,TX,Owner Surrender,Normal,Male,2014-11-18 16:11:00,6,0,23,True,Pit Bull,Mix,Tan,White,Jacob
472,A790155,2020-11-18 15:56:00,None,Austin,TX,Owner Surrender,Normal,Male,2018-11-18 15:56:00,2,0,23,True,Australian Cattle Dog,Mix,Black,White,Chico
473,A790155,2019-08-04 16:39:00,Stassney And S 1St St,Austin,TX,Stray,Normal,Male,2018-08-04 16:39:00,2,4,7,True,Australian Cattle Dog,Mix,Black,White,Chico
474,A790155,2020-02-07 16:52:00,730 West Stassney Lane,Austin,TX,Stray,Normal,Male,2018-02-07 16:52:00,2,10,4,True,Australian Cattle Dog,Mix,Black,White,Chico
475,A826046,2020-11-18 11:43:00,None,Travis,TX,Owner Surrender,Normal,Male,2020-10-28 11:43:00,0,1,13,True,Chihuahua Shorthair,Mix,Black,None,None
476,A826045,2020-11-18 11:43:00,None,Travis,TX,Owner Surrender,Normal,Male,2020-10-28 11:43:00,0,1,13,True,Chihuahua Shorthair,Mix,Black,White,None
477,A825801,2020-11-12 16:22:00,16902 Fagerquist Road,Travis,TX,Stray,Injured,Male,2011-11-12 16:22:00,9,0,29,True,Labrador Retriever,Australian Shepherd,Tricolor,None,Hero
478,A826034,2020-11-18 09:27:00,1500 South Lamar,Austin,TX,Public Assist,Normal,Male,2009-11-18 09:27:00,11,0,23,False,Shiba Inu,None,Tan,White,Max
479,A824357,2020-10-13 07:57:00,8207 Canoga Ave,Travis,TX,Stray,Normal,Male,2018-10-13 07:57:00,2,1,28,True,Pit Bull,Mix,Brown,None,Kobe
480,A820850,2020-11-10 11:07:00,900 East Koenig Lane,Austin,TX,Public Assist,Normal,Male,2019-11-10 11:07:00,1,1,1,False,Pit Bull,None,Brown,White,Paw Paw
481,A824965,2020-10-24 13:49:00,14000 Renaissance Ct,Austin,TX,Abandoned,Normal,Female,2018-10-24 13:49:00,2,1,17,False,Pit Bull,None,Blue,White,Puddin
482,A782770,2020-11-18 12:36:00,6814 East Riverside Drive,Austin,TX,Stray,Normal,Male,2017-11-18 12:36:00,3,0,23,True,Pit Bull,Mix,White,Gray,Dewey
483,A825994,2020-11-17 12:49:00,107 Oertli Lane,Austin,TX,Stray,Normal,Female,2018-11-17 12:49:00,2,0,24,True,Siberian Husky,Mix,Gray,White,Honey
484,A820850,2020-09-08 10:12:00,900 East Koening Lane,Austin,TX,Public Assist,Normal,Male,2019-09-08 10:12:00,1,3,3,False,Pit Bull,None,Brown,White,Paw Paw
485,A826048,2020-11-18 11:51:00,Pearce Lane,Travis,TX,Stray,Normal,Female,2020-10-21 11:51:00,0,1,20,False,Siberian Husky,None,White,Tan,None
486,A826016,2020-11-17 16:21:00,5716 Malarkey Road,Austin,TX,Stray,Normal,Female,2018-11-17 16:21:00,2,0,24,True,Chihuahua Shorthair,Boston Terrier,Brown,White,None
487,A825991,2020-11-18 11:07:00,None,Austin,TX,Public Assist,Normal,Female,2020-03-18 11:07:00,0,8,23,True,Border Collie,Mix,Black,White,Luna
488,A825961,2020-11-16 17:08:00,Canterbury And South Pleasant Valley,Austin,TX,Stray,Normal,Female,2018-11-16 17:08:00,2,0,24,True,German Shepherd,Mix,Black,Brown,Mila
489,A826024,2020-11-17 17:25:00,5347 Mission Circle,Austin,TX,Stray,Normal,Female,2020-10-17 17:25:00,0,1,23,True,Labrador Retriever,Mix,Black,None,None
490,A826023,2020-11-17 17:25:00,5347 Mission Circle,Austin,TX,Stray,Normal,Male,2020-10-17 17:25:00,0,1,23,True,Labrador Retriever,Mix,Black,None,None
491,A826022,2020-11-17 17:25:00,5347 Mission Circle,Austin,TX,Stray,Normal,Female,2017-11-17 17:25:00,3,0,23,True,Border Collie,Labrador Retriever,Black,None,Rosaline
492,A826025,2020-11-17 17:25:00,5347 Mission Circle,Austin,TX,Stray,Normal,Male,2020-10-17 17:25:00,0,1,23,True,Labrador Retriever,Mix,Black,None,None
493,A826027,2020-11-17 17:25:00,5347 Mission Circle,Austin,TX,Stray,Normal,Female,2020-10-17 17:25:00,0,1,23,True,Labrador Retriever,Mix,Brown Brindle,None,None
494,A748674,2020-11-17 12:49:00,107 Oertli Lane,Austin,TX,Stray,Normal,Female,2016-11-17 12:49:00,4,0,24,True,German Shepherd,Mix,Tan,None,Princess
495,A825833,2020-11-13 11:29:00,Deer Run And Blue Dawn,Austin,TX,Stray,Normal,Female,2020-10-13 11:29:00,0,1,28,True,German Shepherd,Mix,Black,Brown,Olive
496,A818906,2020-06-17 13:46:00,Cameron Road And Parmer Lane,Austin,TX,Stray,Injured,Female,2020-03-17 13:46:00,0,8,24,True,German Shepherd,Siberian Husky,Buff,White,Buffy
497,A826029,2020-11-17 22:45:00,11801 Arnold,Austin,TX,Owner Surrender,Sick,Male,2020-10-20 22:45:00,0,1,20,True,Labrador Retriever,Mix,Tan,None,Blaze
498,A826011,2020-11-17 15:58:00,1071 Clayton Lane,Austin,TX,Stray,Sick,Unknown,2020-05-17 15:58:00,0,6,24,True,Catahoula,Mix,Brown Brindle,White,None
499,A825839,2020-11-13 12:51:00,None,Austin,TX,Owner Surrender,Normal,Male,2020-02-13 12:51:00,0,9,28,True,Chihuahua Shorthair,Rat Terrier,Tan,White,Ford
500,A825840,2020-11-13 12:51:00,None,Austin,TX,Owner Surrender,Normal,Male,2020-02-13 12:51:00,0,9,28,True,Chihuahua Shorthair,Rat Terrier,Tan,White,Brahm
501,A825785,2020-11-13 07:36:00,5701 Johnny Morris,Austin,TX,Stray,Normal,Male,2020-05-13 07:36:00,0,6,28,True,Chihuahua Shorthair,Mix,Chocolate,Tan,Anubis
502,A648265,2020-11-17 12:38:00,None,Austin,TX,Owner Surrender,Injured,Male,2013-11-17 12:38:00,7,0,24,True,Chihuahua Shorthair,Mix,Tan,Cream,Toby
503,A803141,2020-11-17 13:30:00,2615 Crystal Bend Drive,Travis,TX,Stray,Normal,Female,2018-11-17 13:30:00,2,0,24,False,Siberian Husky,None,Black,White,Sky
504,A819676,2020-07-02 18:29:00,15419 Giese Ln,Manor,TX,Stray,Normal,Female,2018-07-02 18:29:00,2,5,8,True,Chow Chow,Siberian Husky,Black,Brown,Maya
505,A825847,2020-11-13 14:24:00,3101 Loyola Lane,Austin,TX,Stray,Normal,Female,2018-11-13 14:24:00,2,0,28,False,Labrador Retriever,None,Yellow,None,Ellie
506,A819676,2020-11-17 13:37:00,None,Austin,TX,Owner Surrender,Normal,Female,2018-11-17 13:37:00,2,0,24,True,Chow Chow,Siberian Husky,Black,Brown,Maya
507,A825738,2020-11-10 15:49:00,Samuel Huston And Hillcrest,Austin,TX,Stray,Sick,Female,2020-05-10 15:49:00,0,7,1,True,Beagle,Labrador Retriever,Tan,White,Monkey
508,A825989,2020-11-17 12:24:00,None,Austin,TX,Owner Surrender,Normal,Male,2020-01-17 12:24:00,0,10,24,False,Jack Russell Terrier,None,White,Red,Canelo
509,A825777,2020-11-12 11:39:00,11036 Short Springs Drive,Austin,TX,Stray,Normal,Female,2018-11-12 11:39:00,2,0,29,False,Siberian Husky,None,Black,White,None
510,A806317,2020-11-17 11:51:00,None,Austin,TX,Owner Surrender,Normal,Female,2017-11-17 11:51:00,3,0,24,False,Pit Bull,None,Brown Brindle,White,Jessica
511,A825770,2020-11-12 11:00:00,18801 James Carter Jr Street,Travis,TX,Stray,Normal,Male,2019-11-12 11:00:00,1,0,29,False,Siberian Husky,None,White,Gray,None
512,A809088,2020-11-14 12:30:00,500 West Cesar Chavez,Austin,TX,Stray,Normal,Male,2019-11-14 12:30:00,1,0,27,True,Pit Bull,Mix,Tan,White,Gordon Ramsay
513,A825919,2020-11-15 17:18:00,6700 Savanna Canyon,Austin,TX,Stray,Normal,Female,2018-11-15 17:18:00,2,0,25,True,Pit Bull,Mix,Red,White,Roxy
514,A667873,2020-11-14 13:46:00,6906 Felix Avenue,Austin,TX,Stray,Normal,Male,2013-11-14 13:46:00,7,0,27,True,Chihuahua Shorthair,Mix,Tan,White,Gee
515,A825886,2020-11-14 15:09:00,6900 Wentworth Drive,Austin,TX,Stray,Normal,Male,2019-11-14 15:09:00,1,0,27,False,American Pit Bull Terrier,None,Brown,White,Mojo
516,A825910,2020-11-16 11:00:00,12705 Cardinal Flower Drive,Austin,TX,Public Assist,Normal,Female,2018-11-16 11:00:00,2,0,25,True,Rottweiler,Labrador Retriever,Brown,Tan,Coco
517,A825621,2020-11-07 16:31:00,Hokanson Road And Caracas Drive,Travis,TX,Stray,Normal,Male,2020-09-07 16:31:00,0,3,4,False,Labrador Retriever,None,Yellow,None,None
518,A742281,2020-11-09 18:30:00,6517 River Road,Travis,TX,Owner Surrender,Normal,Male,2015-11-09 18:30:00,5,1,1,True,Great Pyrenees,Mix,White,None,Oso
519,A825623,2020-11-07 16:31:00,Hokanson Road And Caracas Drive,Travis,TX,Stray,Normal,Male,2020-09-07 16:31:00,0,3,4,False,Labrador Retriever,None,Yellow,None,None
520,A825601,2020-11-07 09:50:00,4221 Camacho Street,Austin,TX,Stray,Injured,Female,2018-11-07 09:50:00,2,1,4,False,Pit Bull,None,Brown,White,Kiley
521,A825659,2020-11-08 08:08:00,606 West Grady Drive,Austin,TX,Stray,Normal,Male,2018-11-08 08:08:00,2,1,3,True,Golden Retriever,Mix,White,None,Wander
522,A825475,2020-11-04 17:52:00,1106 Reinli Street,Austin,TX,Abandoned,Normal,Female,2018-11-04 17:52:00,2,1,6,True,Dachshund,Pit Bull,White,Tan,None
523,A825523,2020-11-05 13:14:00,21407 Union Lee Church Road,Travis,TX,Stray,Normal,Male,2018-11-05 13:14:00,2,1,6,False,Collie Smooth,None,Black,White,None
524,A825726,2020-11-10 13:33:00,1313 Newton Street,Austin,TX,Stray,Normal,Male,2020-10-10 13:33:00,0,2,1,True,Cocker Spaniel,Dachshund,Black,White,None
525,A825727,2020-11-10 13:33:00,1313 Newton Street,Austin,TX,Stray,Normal,Female,2020-10-10 13:33:00,0,2,1,True,Cocker Spaniel,Dachshund,Black,White,None
526,A825506,2020-11-05 11:55:00,18204 Flat Head Drive,Travis,TX,Stray,Normal,Male,2007-11-05 11:55:00,13,1,6,False,Chihuahua Shorthair,None,Brown,None,Carlos
527,A825723,2020-11-10 13:33:00,1313 Newton Street,Austin,TX,Stray,Normal,Male,2020-10-10 13:33:00,0,2,1,True,Cocker Spaniel,Dachshund,Black,White,None
528,A825707,2020-11-10 09:52:00,Decker Lane And Canoga Avenue,Austin,TX,Stray,Normal,Male,2018-11-10 09:52:00,2,1,1,True,Chihuahua Shorthair,Mix,White,Black,Andy
529,A825884,2020-11-14 14:04:00,508 East Braker Lane,Austin,TX,Stray,Normal,Male,2015-11-14 14:04:00,5,0,27,False,Chihuahua Shorthair,None,Tan,None,Chubby
530,A825797,2020-11-12 15:34:00,None,Austin,TX,Owner Surrender,Normal,Male,2018-11-12 15:34:00,2,0,29,False,Redbone Hound,None,Red,Black,Cedar
531,A786269,2018-12-20 17:06:00,6855 East Us 290 Highway,Austin,TX,Stray,Normal,Male,2017-12-20 17:06:00,2,11,20,True,Labrador Retriever,Mix,Chocolate,White,Sully
532,A825881,2020-11-14 13:39:00,Teri Road And Pleasant Valley Road,Austin,TX,Stray,Normal,Male,2020-09-14 13:39:00,0,2,27,True,Pit Bull,Mix,Brown Brindle,White,None
533,A743428,2017-02-10 12:42:00,7201 Levander Loop,Austin,TX,Stray,Normal,Male,2012-02-10 12:42:00,8,10,1,True,English Bulldog,Mix,Brown Brindle,White,Binx
534,A806429,2020-11-14 08:56:00,707 Huerta Street,Austin,TX,Stray,Normal,Male,2018-11-14 08:56:00,2,0,27,False,Boxer,None,Brown Brindle,White,Duke
535,A786884,2019-01-03 16:19:00,2501 Magin Meadow Dr,Austin,TX,Stray,Normal,Male,2017-01-03 16:19:00,3,11,8,True,Beagle,Mix,Tricolor,None,Brock
536,A706918,2015-07-05 12:59:00,9409 Bluegrass Dr,Austin,TX,Stray,Normal,Female,2007-07-05 12:59:00,13,5,6,False,English Springer Spaniel,None,White,Liver,Belle
537,A724273,2016-04-14 18:43:00,2818 Palomino Trail,Austin,TX,Stray,Normal,Male,2015-05-14 18:43:00,5,6,26,True,Basenji,Mix,Sable,White,Runster
538,A682524,2014-06-29 10:38:00,800 Grove Blvd,Austin,TX,Stray,Normal,Male,2010-06-29 10:38:00,10,5,12,True,Doberman Pinsch,Australian Cattle Dog,Tan,Gray,Rio
539,A743852,2017-02-18 12:46:00,None,Austin,TX,Owner Surrender,Normal,Male,2015-02-18 12:46:00,5,9,23,True,Labrador Retriever,Mix,Chocolate,None,Odin
540,A635072,2019-04-16 09:53:00,415 East Mary Street,Austin,TX,Public Assist,Normal,Male,2013-04-16 09:53:00,7,7,25,True,Great Dane,Mix,Black,None,Beowulf
541,A708452,2015-07-30 14:37:00,None,Austin,TX,Public Assist,Normal,Male,2013-07-30 14:37:00,7,4,11,True,Labrador Retriever,Mix,Black,White,Mumble
542,A760053,2017-10-11 15:46:00,8800 South First Street,Austin,TX,Stray,Normal,Male,2015-10-11 15:46:00,5,2,0,False,Chihuahua Shorthair,None,White,Tan,None
543,A707375,2015-07-11 18:19:00,Galilee Court And Damita Jo Dr,Manor,TX,Stray,Normal,Female,2015-02-11 18:19:00,5,9,29,False,Pit Bull,None,Brown,White,Candy Cane
544,A696408,2015-02-04 12:58:00,9705 Thaxton,Austin,TX,Stray,Normal,Female,2013-02-04 12:58:00,7,10,7,False,Chihuahua Shorthair,None,Tricolor,None,Pearl
545,A697950,2015-03-04 11:22:00,1501 S Fm 973,Austin,TX,Stray,Normal,Female,2015-01-04 11:22:00,5,11,7,True,Australian Cattle Dog,Labrador Retriever,Tan,White,None
546,A298074,2015-09-06 14:21:00,1801 Westridge,Austin,TX,Stray,Normal,Female,1997-09-06 14:21:00,23,3,5,True,Parson Russell Terrier,Mix,Black,White,Stumpy
547,A754715,2019-07-29 17:19:00,None,Austin,TX,Owner Surrender,Normal,Female,2017-07-29 17:19:00,3,4,11,True,Labrador Retriever,Mix,Black,White,Rheia
548,A769764,2018-04-09 19:03:00,7500 South Interstate 35,Austin,TX,Stray,Normal,Female,2017-11-09 19:03:00,3,1,1,True,Yorkshire Terrier,Mix,White,Black,None
549,A682230,2014-06-25 16:27:00,3737 Keats Dr,Austin,TX,Stray,Normal,Female,2014-01-25 16:27:00,6,10,16,True,Maltese,Mix,White,None,None
550,A749436,2017-05-15 09:50:00,East Pleasant Valley And Stassney,Austin,TX,Stray,Normal,Male,2017-01-15 09:50:00,3,10,26,True,Dachshund,Mix,Brown,White,None
551,A759935,2017-10-09 22:39:00,4800 Cottonwood St,Austin,TX,Stray,Normal,Female,2017-09-09 22:39:00,3,3,1,True,Labrador Retriever,Mix,Black,None,Dieve
552,A666877,2013-11-08 15:24:00,Guadalupe/St. Johns,Austin,TX,Stray,Normal,Male,2012-11-08 15:24:00,8,1,3,True,Dachshund,Mix,Tan,White,Romeo
553,A794334,2019-09-02 11:52:00,Outside Jurisdiction,None,None,Owner Surrender,Sick,Female,2016-09-02 11:52:00,4,3,9,True,Boxer,Mix,White,None,Pearl
554,A732903,2016-08-14 15:02:00,None,Austin,TX,Stray,Injured,Female,2016-06-14 15:02:00,4,5,27,True,Labrador Retriever,Mix,Black,White,Raven
555,A769816,2018-04-10 16:46:00,17833 Basket Flower Bend,Travis,TX,Stray,Normal,Male,2013-04-10 16:46:00,7,8,1,True,Plott Hound,Mix,Brown Brindle,White,Wallace
556,A812244,2020-01-18 14:14:00,None,Travis,TX,Owner Surrender,Normal,Male,2019-12-18 14:14:00,0,11,23,False,Labrador Retriever,None,Tan,None,None
557,A700396,2015-12-07 09:11:00,4200 Smith School Rd,Austin,TX,Stray,Normal,Female,2012-12-07 09:11:00,8,0,4,True,Pit Bull,Mix,Black,White,Calseta
558,A724378,2016-04-16 13:36:00,None,Austin,TX,Owner Surrender,Normal,Male,2012-04-16 13:36:00,8,7,25,True,Tibetan Spaniel,Mix,Black,White,Boxer
559,A702701,2015-05-16 18:38:00,Mcneil Drive & Burnet Road,Austin,TX,Stray,Normal,Female,2013-05-16 18:38:00,7,6,24,True,Miniature Pinscher,Mix,Chocolate,Brown,Pepper
560,A745133,2017-03-13 12:50:00,11699 James B Connolly Ln,Austin,TX,Stray,Normal,Male,2016-03-13 12:50:00,4,8,28,True,Chihuahua Shorthair,Mix,Tan,None,Magic
561,A772747,2019-01-07 13:41:00,Thaxton And Sassman,Austin,TX,Stray,Normal,Male,2018-01-07 13:41:00,2,11,4,True,Pit Bull,Australian Cattle Dog,White,None,Lamar
562,A810820,2019-12-21 11:09:00,20209 Grover Cleaveland Way,Manor,TX,Stray,Normal,Female,2012-12-21 11:09:00,7,11,20,False,Yorkshire Terrier,None,Black,Gray,None
563,A721791,2016-03-04 14:18:00,12928 Ceder,Travis,TX,Stray,Normal,Male,2016-01-04 14:18:00,4,11,7,True,Dachshund,Chihuahua Shorthair,Brown Merle,None,None
564,A675555,2015-04-04 11:09:00,Loyola And Sandshof,Austin,TX,Stray,Normal,Male,2012-04-04 11:09:00,8,8,7,True,German Shepherd,Chow Chow,Sable,Tan,Guardian
565,A747964,2017-04-27 13:23:00,15207 Tacon Ln,Pflugerville,TX,Stray,Normal,Male,2011-04-27 13:23:00,9,7,14,True,Miniature Schnauzer,Mix,White,Gray,None
566,A813757,2020-02-18 12:26:00,Colonial Park And Weidemar,Austin,TX,Stray,Normal,Female,2019-02-18 12:26:00,1,9,23,True,German Shepherd,Australian Cattle Dog,Black,Tricolor,None
567,A760116,2019-01-07 12:07:00,None,Austin,TX,Owner Surrender,Normal,Female,2012-01-07 12:07:00,8,11,4,False,German Shepherd,None,Brown,Black,Jasmine
568,A800456,2019-07-21 14:19:00,14229 Gilford Drive,Travis,TX,Stray,Normal,Male,2018-07-21 14:19:00,2,4,20,False,Great Dane,None,Black,Brown Brindle,Samson
569,A774099,2018-07-30 14:50:00,None,Austin,TX,Owner Surrender,Normal,Female,2017-07-30 14:50:00,3,4,11,True,Australian Kelpie,Mix,Black,White,Chloe
570,A767767,2018-03-06 14:07:00,11204 Liberty Farms Drive,Austin,TX,Stray,Normal,Female,2017-03-06 14:07:00,3,9,5,True,Labrador Retriever,Mix,Yellow,None,Valerie
571,A803768,2019-11-15 18:35:00,None,Travis,TX,Owner Surrender,Normal,Male,2018-11-15 18:35:00,2,0,25,False,Alaskan Husky,None,Brown,None,Kylo
572,A770916,2018-04-27 11:43:00,10195 Thistle Ridge,Austin,TX,Stray,Normal,Male,2017-04-27 11:43:00,3,7,14,True,Great Pyrenees,Mix,White,Cream,Oso
573,A722856,2016-05-05 15:24:00,None,Austin,TX,Owner Surrender,Normal,Male,2012-05-05 15:24:00,8,7,6,True,Labrador Retriever,Mix,White,Black,Chico
574,A710890,2015-08-29 13:15:00,14901 Mossycup Ln,Travis,TX,Stray,Normal,Male,2012-08-29 13:15:00,8,3,12,True,Great Pyrenees,Mix,White,None,The Dude
575,A683884,2014-07-16 15:52:00,7619 E Ben White Blvd,Austin,TX,Stray,Injured,Male,2012-07-16 15:52:00,8,4,25,True,German Shepherd,Mix,Black,Tan,Blackie
576,A724359,2016-04-16 10:59:00,Research And Anderson Square,Austin,TX,Stray,Normal,Male,2015-12-16 10:59:00,4,11,25,True,Feist,Beagle,Black,Brown,Hercules
577,A676263,2014-04-07 11:57:00,Elfen Way,Austin,TX,Stray,Normal,Male,2012-04-07 11:57:00,8,8,4,True,Pit Bull,Mix,Blue,White,Stanley
578,A736719,2016-10-16 10:37:00,2115 Campfield Pkwy,Austin,TX,Stray,Normal,Female,2004-10-16 10:37:00,16,1,25,True,Labrador Retriever,Mix,Tan,White,Dreamer
579,A791540,2019-03-27 11:36:00,Martin Luther King Boulevard E And Sendero Hills Parkway,Austin,TX,Stray,Normal,Female,2018-03-27 11:36:00,2,8,14,True,Pit Bull,Mix,White,Black,Milkbone
580,A770028,2018-04-14 12:50:00,None,Austin,TX,Owner Surrender,Normal,Female,2017-10-14 12:50:00,3,1,27,True,American Pit Bull Terrier,Mix,White,Brown,Ladybird
581,A611226,2015-03-20 14:09:00,4703 Nuckols Crossing,Austin,TX,Stray,Normal,Male,2011-03-20 14:09:00,9,8,21,True,Norfolk Terrier,Mix,Brown,None,Leon
582,A707943,2015-07-20 14:46:00,None,Austin,TX,Owner Surrender,Normal,Female,2015-06-20 14:46:00,5,5,21,True,Rottweiler,Mix,Black,Tan,London
583,A696333,2015-02-03 10:19:00,2201 Montopolis,Austin,TX,Stray,Normal,Unknown,2015-01-27 10:19:00,5,10,14,True,Chihuahua Shorthair,Mix,Brown,White,None
584,A775126,2018-06-25 11:12:00,Bittercreek And Bluff Springs,Austin,TX,Stray,Normal,Female,2017-06-25 11:12:00,3,5,16,True,Pit Bull,Mix,Tan,White,Heidi
585,A687298,2014-10-07 12:22:00,4715 S Congress,Austin,TX,Public Assist,Normal,Female,2012-10-07 12:22:00,8,2,4,True,Chihuahua Shorthair,Mix,White,Cream,Lila
586,A707779,2015-07-17 15:57:00,13425 Coomes Dr,Del Valle,TX,Stray,Normal,Female,2014-12-17 15:57:00,5,11,24,True,Chihuahua Shorthair,Jack Russell Terrier,Tricolor,None,Roo
587,A675067,2014-03-22 14:24:00,None,Austin,TX,Owner Surrender,Normal,Male,2005-03-22 14:24:00,15,8,19,True,Italian Greyhound,Mix,Gray,None,Ash
588,A787448,2019-04-01 11:30:00,12900 Dessau,Travis,TX,Stray,Normal,Female,2016-04-01 11:30:00,4,8,10,True,Labrador Retriever,Mix,Brown Tiger,White,Watermelon
589,A780860,2018-09-21 11:29:00,West Sixth Street And Guadalupe Street,Austin,TX,Stray,Normal,Female,2018-08-21 11:29:00,2,3,20,True,Chihuahua Shorthair,Mix,Black,None,Skye
590,A818382,2020-06-08 08:35:00,4434 Frontier Trail,Austin,TX,Owner Surrender,Sick,Male,2020-05-08 08:35:00,0,7,3,False,Boxer,None,Brown,Black,Cookie
591,A808587,2020-03-19 12:24:00,None,Austin,TX,Owner Surrender,Normal,Female,2018-03-19 12:24:00,2,8,22,True,Staffordshire,English Bulldog,Blue,White,Rocket
592,A731789,2016-07-27 15:06:00,5630 Wagon Train Rd,Austin,TX,Stray,Normal,Female,2016-06-27 15:06:00,4,5,14,True,Labrador Retriever,Mix,Black,None,None
593,A744010,2017-03-02 09:51:00,None,Austin,TX,Owner Surrender,Normal,Male,2013-03-02 09:51:00,7,9,9,True,Bull Terrier,Mix,Black,White,Axle
594,A812020,2020-01-28 12:59:00,Outside Jurisdiction,None,None,Owner Surrender,Normal,Male,2018-01-28 12:59:00,2,10,13,True,Australian Shepherd,Chow Chow,Brown,Black,Delgado
595,A806727,2019-10-14 18:16:00,183 And Payton Gin,Austin,TX,Stray,Normal,Male,2018-10-14 18:16:00,2,1,26,True,Chihuahua Longhair,Mix,Chocolate,White,None
596,A807675,2019-10-28 12:11:00,Fort Branch Boulevard,Austin,TX,Stray,Normal,Female,2018-10-28 12:11:00,2,1,13,True,Black Mouth Cur,Pit Bull,Tan,Black,Fija
597,A799428,2019-07-08 14:57:00,None,Austin,TX,Stray,Normal,Male,2019-05-08 14:57:00,1,7,3,True,Labrador Retriever,Mix,Tan,White,None
598,A748160,2017-04-30 11:04:00,704 Cuernavaca Dr N,Austin,TX,Stray,Normal,Female,2003-04-30 11:04:00,17,7,11,True,Labrador Retriever,Mix,Black,White,Applez
599,A663237,2014-01-05 12:20:00,Cesar Chavez And Martinez,Austin,TX,Stray,Normal,Female,2013-04-05 12:20:00,7,8,6,True,Boston Terrier,Pembroke Welsh Corgi,Black,White,China
600,A733066,2016-08-27 11:44:00,7200 East Riverside,Austin,TX,Stray,Normal,Female,2012-08-27 11:44:00,8,3,14,True,Black Mouth Cur,Mix,Tan,White,Scooby Dee
601,A740708,2016-12-21 14:57:00,3406 Catalina,Austin,TX,Stray,Normal,Male,2016-04-21 14:57:00,4,7,20,True,German Shepherd,Great Pyrenees,Tan,White,None
602,A596218,2018-03-29 16:27:00,East Cesar Chavez Street And Mildred Drive,Austin,TX,Stray,Normal,Female,2006-03-29 16:27:00,14,8,12,False,Chihuahua Shorthair,None,Chocolate,Tan,Coco
603,A740584,2016-12-19 17:10:00,20412 Keilman Ln,Travis,TX,Stray,Normal,Female,2016-06-19 17:10:00,4,5,21,True,Pit Bull,Mix,Brown,None,None
604,A689869,2014-10-10 18:32:00,6700 Elroy Rd,Travis,TX,Stray,Normal,Male,2012-10-10 18:32:00,8,2,0,True,Cairn Terrier,Mix,Buff,White,None
605,A787054,2019-01-24 15:17:00,None,Austin,TX,Owner Surrender,Normal,Male,2015-01-24 15:17:00,5,10,17,True,Labrador Retriever,Mix,Black,White,Rexx
606,A675229,2014-03-25 12:30:00,None,Pflugerville,TX,Owner Surrender,Normal,Female,2013-03-25 12:30:00,7,8,16,True,Cairn Terrier,Mix,Cream,None,Snow
