,animal_id,intake_datetime,found_address,found_city,found_state,intake_type,intake_condition,sex,birthday,age_years,age_months,age_days,mixed_breed,primary_breed,secondary_breed,primary_color,secondary_color,name
453,A825079,2020-10-27 14:56:00,1801 Wells Branch Pkwy,Austin,TX,Stray,Nursing,Male,2020-10-26 14:56:00,0,1,5,True,Siberian Husky,Mix,Brown,White,Mashed Potato
454,A825077,2020-10-27 14:56:00,1801 Wells Branch Pkwy,Austin,TX,Stray,Nursing,Male,2020-10-26 14:56:00,0,1,5,True,Siberian Husky,Mix,Brown,None,Green Bean
455,A825078,2020-10-27 14:56:00,1801 Wells Branch Pkwy,Austin,TX,Stray,Nursing,Male,2020-10-26 14:56:00,0,1,5,True,Siberian Husky,Mix,Brown,White,Cornbread
456,A825082,2020-10-27 14:56:00,1801 Wells Branch Pkwy,Austin,TX,Stray,Nursing,Female,2020-10-26 14:56:00,0,1,5,True,Siberian Husky,Mix,Black,Tan,Cranberry
457,A826170,2020-11-20 16:50:00,None,Austin,TX,Owner Surrender,Normal,Male,2019-11-20 16:50:00,1,0,11,True,Dachshund,Pbgv,White,None,None
458,A826172,2020-11-20 17:40:00,2410 East Riverside,Austin,TX,Stray,Normal,Female,2020-07-20 17:40:00,0,4,11,True,Labrador Retriever,Mix,Black,White,None
459,A826171,2020-11-20 17:13:00,None,Austin,TX,Owner Surrender,Aged,Male,2005-11-20 17:13:00,15,0,11,False,Chihuahua Shorthair,None,Black,Tan,Forest
460,A822132,2020-09-22 12:11:00,None,Austin,TX,Owner Surrender,Normal,Female,2018-09-22 12:11:00,2,2,9,True,Great Pyrenees,Mix,Cream,None,Susi
461,A822132,2020-08-27 10:58:00,None,Austin,TX,Owner Surrender,Normal,Female,2018-08-27 10:58:00,2,3,4,True,Great Pyrenees,Mix,Cream,None,Susi
462,A822132,2020-10-01 14:01:00,None,Austin,TX,Owner Surrender,Normal,Female,2018-10-01 14:01:00,2,2,0,True,Great Pyrenees,Mix,Cream,None,Susi
463,A824357,2020-11-20 16:51:00,None,Manor,TX,Owner Surrender,Normal,Male,2018-11-20 16:51:00,2,0,11,True,Pit Bull,Mix,Brown,None,Kobe
464,A826090,2020-11-19 10:10:00,2813 Mablo Ridge Drive,Travis,TX,Stray,Normal,Male,2018-11-19 10:10:00,2,0,12,False,Shih Tzu,None,Black,White,Ramon
465,A825706,2020-11-10 09:47:00,8400 Finial Drive,Travis,TX,Public Assist,Normal,Female,2015-11-10 09:47:00,5,0,21,True,Labrador Retriever,Mix,Tan,None,Babs
466,A826091,2020-11-19 10:10:00,2813 Mablo Ridge Drive,Travis,TX,Stray,Normal,Male,2020-04-19 10:10:00,0,7,12,True,Chihuahua Longhair,Mix,Black,White,Bobby
467,A825906,2020-11-15 10:44:00,10608 Plains Trail,Austin,TX,Stray,Normal,Female,2009-11-15 10:44:00,11,0,16,False,Chihuahua Shorthair,None,Black,White,Clove
468,A822113,2020-08-26 16:55:00,None,Travis,TX,Owner Surrender,Normal,Female,2016-08-26 16:55:00,4,3,5,True,Black Mouth Cur,Mix,Tan,None,Leia
469,A825200,2020-10-29 17:29:00,None,Austin,TX,Owner Surrender,Normal,Female,2018-10-29 17:29:00,2,1,2,True,Pit Bull,Mix,Brown Brindle,White,Manchas
470,A785481,2020-08-20 12:30:00,None,Austin,TX,Owner Surrender,Normal,Male,2017-08-20 12:30:00,3,3,11,False,Black Mouth Cur,None,Brown,None,Brady
471,A722781,2016-03-22 11:21:00,None,Austin,TX,Owner Surrender,Normal,Female,2016-02-22 11:21:00,4,9,9,True,Pit Bull,Mix,White,Brown,Luna
472,A824647,2020-10-19 12:56:00,6107 Diamondleaf Bend,Travis,TX,Stray,Normal,Male,2018-10-19 12:56:00,2,1,12,True,German Shepherd,Mix,Black,Tan,Jenson
473,A761565,2017-11-06 18:43:00,11906 Bronco Circle,Austin,TX,Stray,Normal,Female,2017-11-06 18:43:00,3,0,25,True,Black,Tan Hound,Black,Tricolor,Xena
474,A825660,2020-11-08 17:53:00,5200 Ross Road,Travis,TX,Stray,Injured,Male,2020-04-08 17:53:00,0,7,23,True,Labrador Retriever,Mix,Fawn,White,Bingo
475,A722781,2020-11-13 15:01:00,None,Austin,TX,Owner Surrender,Normal,Female,2016-11-13 15:01:00,4,0,18,True,Pit Bull,Mix,White,Brown,Luna
476,A761565,2020-11-10 17:06:00,None,Austin,TX,Owner Surrender,Normal,Female,2017-11-10 17:06:00,3,0,21,True,Black,Tan Hound,Black,Tricolor,Xena
477,A785481,2018-12-05 17:08:00,None,Austin,TX,Public Assist,Normal,Male,2016-12-05 17:08:00,3,11,26,False,Black Mouth Cur,None,Brown,None,Brady
478,A826159,2020-11-20 12:32:00,None,Austin,TX,Owner Surrender,Sick,Female,2014-11-20 12:32:00,6,0,11,False,Chihuahua Shorthair,None,White,None,Little
479,A826067,2020-11-20 11:46:00,None,Austin,TX,Owner Surrender,Normal,Male,2019-11-20 11:46:00,1,0,11,False,Dachshund Wirehair,None,Black,Tan,Bear Bear
480,A826153,2020-11-20 11:12:00,4604 South 1St,Austin,TX,Stray,Normal,Female,2018-11-20 11:12:00,2,0,11,True,Beagle,Mix,Black,White,None
481,A826115,2020-11-19 13:14:00,None,Travis,TX,Owner Surrender,Normal,Male,2020-09-19 13:14:00,0,2,12,True,Great Pyrenees,Labrador Retriever,Black,White,None
482,A825964,2020-11-16 17:16:00,7112 Ed Bluestein,Austin,TX,Stray,Normal,Male,2020-03-16 17:16:00,0,8,15,True,Boxer,Mix,Brown,White,Zee
483,A825863,2020-11-19 19:15:00,None,Austin,TX,Owner Surrender,Normal,Female,2020-03-19 19:15:00,0,8,12,True,Labrador Retriever,Mix,Brown,White,Poppet
484,A784158,2018-11-12 15:26:00,4902 Scarsdale Drive,Austin,TX,Stray,Normal,Female,2018-08-12 15:26:00,2,3,19,True,Pit Bull,Mix,White,Brown Brindle,Julia
485,A702482,2015-05-14 12:47:00,Mcneil Dr & San Felipe Blvd,Austin,TX,Stray,Normal,Male,2014-06-14 12:47:00,6,5,17,True,Basenji,Australian Cattle Dog,Red,White,Cosmo
486,A702501,2015-05-14 15:36:00,6430 S Ih 35 Frontage Rd,Austin,TX,Stray,Normal,Female,2013-05-14 15:36:00,7,6,17,True,Pit Bull,Boxer,Tan,White,Phat Phat
487,A726708,2019-09-08 11:54:00,Hammermill Run,Austin,TX,Stray,Normal,Male,2008-09-08 11:54:00,12,2,23,True,Lhasa Apso,Mix,Black,White,Peluche
488,A789316,2019-02-19 12:04:00,None,Austin,TX,Owner Surrender,Normal,Female,2010-02-19 12:04:00,10,9,12,False,Pomeranian,None,Red,None,Honey
489,A724243,2016-04-14 15:10:00,7807 Linden Road,Travis,TX,Stray,Normal,Male,2015-08-14 15:10:00,5,3,17,True,Shih Tzu,Chihuahua Shorthair,White,Black,Walker
490,A784375,2018-11-15 11:07:00,Airline Terrace And Viewing Place,Austin,TX,Stray,Normal,Female,2017-11-15 11:07:00,3,0,16,True,Miniature Schnauzer,Yorkshire Terrier,Black,Brown,None
491,A788881,2019-02-10 16:32:00,Mckenzie Road And Fm 973,Austin,TX,Stray,Normal,Male,2016-02-10 16:32:00,4,9,21,True,American Pit Bull Terrier,Mix,Blue Tiger,White,Friend
492,A705601,2015-06-19 13:49:00,Merrilltown Dr And Noya Dr,Austin,TX,Stray,Normal,Male,2013-06-19 13:49:00,7,5,12,True,American Bulldog,Mix,White,Tan,Hank
493,A757879,2017-09-07 17:20:00,8507 Bluff Springs Rd,Austin,TX,Stray,Normal,Female,2017-07-07 17:20:00,3,4,24,True,Plott Hound,Mix,Black Brindle,None,Dallas
494,A750594,2017-05-29 13:04:00,Briarton Dr And Thaxton Rd,Austin,TX,Stray,Normal,Female,2010-05-29 13:04:00,10,6,2,True,Shih Tzu,Mix,Cream,Black,Gigi
495,A796595,2019-06-03 12:43:00,8700 Lucinda,Travis,TX,Stray,Normal,Female,2019-03-03 12:43:00,1,8,28,True,Labrador Retriever,Great Pyrenees,White,Black,None
496,A757675,2017-09-06 12:31:00,None,Austin,TX,Public Assist,Normal,Male,2010-09-06 12:31:00,10,2,25,False,Miniature Schnauzer,None,Gray,None,Bauer
497,A653297,2019-12-31 11:10:00,East Riverside Drive And Wickersham,Austin,TX,Stray,Normal,Female,2009-12-31 11:10:00,10,11,1,False,Rat Terrier,None,Tricolor,None,Flor
498,A758780,2017-09-21 17:13:00,400 West Anderson,Austin,TX,Stray,Normal,Female,2015-09-21 17:13:00,5,2,10,True,Rat Terrier,Mix,Black,White,Tilly
499,A772015,2018-05-13 15:50:00,6803 A Blue Dawn Trail,Austin,TX,Stray,Normal,Female,2012-05-13 15:50:00,8,6,18,True,Norfolk Terrier,Chihuahua Shorthair,Tan,White,Daisy Mae
500,A738040,2016-11-08 17:38:00,None,Austin,TX,Public Assist,Normal,Female,2013-11-08 17:38:00,7,0,23,True,German Shepherd,Mix,Tan,White,Coda
501,A732105,2016-08-07 13:18:00,Outside Jurisdiction,None,None,Owner Surrender,Normal,Female,2010-08-07 13:18:00,10,3,24,True,German Shepherd,Mix,Black,Tan,Willa
502,A762803,2017-11-27 16:24:00,6118 Fairway Street,Austin,TX,Stray,Normal,Male,2017-03-27 16:24:00,3,8,4,True,Labrador Retriever,Pointer,White,Black,None
503,A713234,2016-05-05 17:21:00,4106 N Lamar Blvd,Austin,TX,Stray,Normal,Female,2015-05-05 17:21:00,5,6,26,True,Pit Bull,Mix,Blue Cream,White,Cobes
504,A739237,2016-11-29 15:22:00,11609 Raymond C. Ewry,Austin,TX,Public Assist,Aged,Female,2008-11-29 15:22:00,12,0,2,True,Beagle,Mix,Tricolor,None,Little Bit
505,A771401,2018-05-04 14:13:00,None,Austin,TX,Owner Surrender,Normal,Female,2017-12-04 14:13:00,2,11,27,True,Chihuahua Shorthair,Mix,Black,White,Molly
506,A804245,2019-09-12 11:38:00,1807 West Slaughter Lane,Austin,TX,Stray,Normal,Male,2018-09-12 11:38:00,2,2,19,False,Smooth Fox Terrier,None,Black Brindle,White,None
507,A759449,2017-10-02 10:08:00,Merrilltown Drive And Mopac Expressway,Austin,TX,Stray,Normal,Male,2017-03-02 10:08:00,3,8,29,True,Pit Bull,Mix,Red,White,Shelby
508,A764450,2017-12-30 13:04:00,Garcreek Circle And Riverstone Drive,Austin,TX,Stray,Normal,Female,2015-12-30 13:04:00,4,11,1,True,Labrador Retriever,Mix,Black,Black,Cake
509,A767244,2018-02-25 16:17:00,East 7Th Street,Austin,TX,Stray,Normal,Male,2017-12-25 16:17:00,2,11,6,True,Border Collie,Mix,Black,White,Cooper
510,A799024,2019-07-03 12:40:00,4508 Norwood Ln,Austin,TX,Stray,Normal,Female,2019-02-03 12:40:00,1,9,28,False,German Shepherd,None,Black,Brown,Coco
511,A754171,2017-07-16 18:22:00,7112 Ed Bluestein Blvd,Austin,TX,Public Assist,Normal,Male,2015-07-16 18:22:00,5,4,15,True,Miniature Pinscher,Yorkshire Terrier,Black,Brown,Tramp
512,A745757,2017-03-23 13:09:00,6707 Point North,Austin,TX,Stray,Normal,Male,2016-10-23 13:09:00,4,1,8,True,Rhod Ridgeback,Labrador Retriever,Red,Black,Dexter
513,A799287,2019-07-06 17:09:00,None,Travis,TX,Owner Surrender,Nursing,Female,2019-06-15 17:09:00,1,5,16,True,Labrador Retriever,Mix,Brown,White,Lady
514,A785591,2019-03-15 12:56:00,None,Austin,TX,Owner Surrender,Normal,Male,2018-03-15 12:56:00,2,8,16,True,Labrador Retriever,Mix,Brown,White,Luke
515,A719808,2016-01-28 11:56:00,11819 Edward St,Travis,TX,Stray,Normal,Male,2016-01-28 11:56:00,4,10,3,True,Queensland Heeler,Mix,Buff,None,Riggs
516,A750777,2017-06-04 16:07:00,4125 Saldelia Trl,Austin,TX,Public Assist,Normal,Male,2015-06-04 16:07:00,5,5,27,True,Rat Terrier,Mix,White,Black,Jj
517,A749812,2017-05-19 19:00:00,7400 Us-290,Austin,TX,Public Assist,Normal,Female,2017-03-19 19:00:00,3,8,12,True,Labrador Retriever,Mix,Black,None,None
518,A705868,2015-06-22 12:11:00,22009 Hogeye Rd,Austin,TX,Stray,Normal,Male,2015-01-22 12:11:00,5,10,9,True,Golden Retriever,Mix,Red,None,Izzy
519,A759775,2017-10-07 12:38:00,1620 Old Lockhart Road,Travis,TX,Stray,Normal,Male,2017-09-07 12:38:00,3,2,24,True,Border Collie,Mix,White,Black,Scout
520,A675319,2014-03-26 11:20:00,Wolf Ln And 71,Travis,TX,Stray,Normal,Male,2013-11-26 11:20:00,7,0,5,True,Mastiff,Rottweiler,Red,White,None
521,A702056,2015-05-08 15:20:00,Turnstone And Pleasant Valley,Austin,TX,Stray,Normal,Male,2014-10-08 15:20:00,6,1,23,True,Border Collie,Mix,Black,White,Monty
522,A675509,2014-03-28 14:22:00,14400 Harris Ridge Blvd,Travis,TX,Stray,Normal,Male,2012-03-28 14:22:00,8,8,3,True,Pit Bull,Mix,Chocolate,None,Dwight
523,A689474,2014-10-04 14:00:00,Hwy 183 And Duval Rd,Austin,TX,Stray,Normal,Male,2014-08-04 14:00:00,6,3,27,True,Dachshund Wirehair,Border Terrier,Brown,None,None
524,A671864,2014-01-31 14:09:00,Park At The Woodlands Dr & Quick Stream,Austin,TX,Stray,Normal,Male,2004-01-31 14:09:00,16,10,1,True,Golden Retriever,Mix,Gold,White,Krash
525,A675255,2014-03-25 15:48:00,5201 Ross Rd,Del Valle,TX,Stray,Normal,Female,2013-03-25 15:48:00,7,8,6,False,German Shepherd,None,Black,Buff,Sandy
526,A718538,2016-01-01 16:50:00,1601 Miriam Ave,Austin,TX,Stray,Normal,Male,2013-01-01 16:50:00,7,11,0,True,Irish Wolfhound,Mix,Tan,Brown,Dollar
527,A738277,2016-11-12 10:55:00,4411 Whispering Valley,Austin,TX,Public Assist,Normal,Male,2007-11-12 10:55:00,13,0,19,True,Chihuahua Shorthair,Mix,Tan,None,Paco
528,A764599,2018-01-01 12:04:00,10506 Barr Ln,Travis,TX,Public Assist,Normal,Female,2013-01-01 12:04:00,7,11,0,True,Labrador Retriever,Mix,White,Tan,Andy
529,A792072,2019-04-05 12:57:00,Riverside And Highway 71,Austin,TX,Stray,Normal,Male,2018-09-05 12:57:00,2,2,26,True,Jack Russell Terrier,Mix,Brown,None,Langdon
530,A721336,2016-02-24 18:30:00,6500 E William Cannon Dr,Austin,TX,Stray,Normal,Male,2013-02-24 18:30:00,7,9,7,True,Chihuahua Shorthair,Mix,Brown,None,Jb
531,A767536,2018-04-29 13:10:00,14000 Westall Street,Austin,TX,Stray,Normal,Female,2017-04-29 13:10:00,3,7,2,True,German Shepherd,Mix,Brown,Tan,Storm
532,A741782,2017-01-08 17:24:00,N Interstate 35 Frontage Rd And E Braker Ln,Austin,TX,Stray,Normal,Female,2016-12-08 17:24:00,3,11,23,True,Labrador Retriever,Mix,Black,White,Onyx
533,A669310,2016-04-15 10:33:00,6808 Montana St,Austin,TX,Public Assist,Normal,Female,2011-04-15 10:33:00,9,7,16,True,German Shepherd,Mix,Brown,Black,Dina
534,A813744,2020-02-17 23:42:00,9500 Dessau,Austin,TX,Stray,Normal,Female,2017-02-17 23:42:00,3,9,14,True,German Shepherd,Cardigan Welsh Corgi,Tan,Black,Lulu
535,A695626,2016-12-10 15:44:00,E Riverside Dr & S Pleasant Valley Rd,Austin,TX,Stray,Normal,Female,2007-12-10 15:44:00,12,11,21,True,Labrador Retriever,Mix,Black,None,Jenny
536,A714941,2018-05-21 14:46:00,5109 Ponciana Drive,Austin,TX,Stray,Normal,Female,2014-05-21 14:46:00,6,6,10,True,Chihuahua Shorthair,Mix,Tan,None,Renee
537,A704396,2015-06-04 12:36:00,Netleaf Rd And Mossycup Ln,Austin,TX,Stray,Normal,Male,2014-06-04 12:36:00,6,5,27,True,Chihuahua Shorthair,Mix,Tan,None,Chico
538,A590330,2014-03-14 02:56:00,14707 Noya Dr,Travis,TX,Public Assist,Injured,Female,2005-03-14 02:56:00,15,8,17,True,Australian Cattle Dog,Mix,Black,Blue,Donut
539,A803009,2019-09-29 16:59:00,Outside Jurisdiction,None,None,Owner Surrender,Normal,Female,2018-11-29 16:59:00,2,0,2,True,Labrador Retriever,Beagle,Tan,White,Kayla
540,A733333,2016-08-20 13:14:00,116 E Parsons St,Austin,TX,Stray,Normal,Male,2015-08-20 13:14:00,5,3,11,True,Labrador Retriever,Mix,White,None,Dallas
541,A672187,2014-04-11 13:08:00,None,Austin,TX,Owner Surrender,Normal,Female,2004-04-11 13:08:00,16,7,20,True,Miniature Schnauzer,Mix,Silver,None,Gracie
542,A559953,2015-07-20 11:11:00,1414 Gorham Street,Austin,TX,Stray,Normal,Female,2005-07-20 11:11:00,15,4,11,True,Labrador Retriever,Mix,Black,None,Midnight
543,A734095,2016-09-01 12:53:00,19304 Black Manor Rd,Travis,TX,Stray,Normal,Female,2015-09-01 12:53:00,5,3,0,True,Labrador Retriever,German Shepherd,Brown,White,Cinnamon
544,A805846,2019-10-02 16:21:00,900 Rocking Spur Cove,Travis,TX,Stray,Normal,Male,2009-10-02 16:21:00,11,1,29,True,Bruss Griffon,Mix,Tan,None,Gordon
545,A728737,2016-06-07 17:51:00,5906 Melody Ln,Austin,TX,Stray,Injured,Male,2016-05-07 17:51:00,4,6,24,True,Wire Hair Fox Terrier,Mix,White,Brown,None
546,A764057,2017-12-20 17:31:00,11215 Research Boulevard,Austin,TX,Stray,Normal,Female,2016-12-20 17:31:00,3,11,11,True,Australian Cattle Dog,Rhod Ridgeback,Tan,Black,Darla
547,A761366,2017-11-03 13:14:00,7610 Cameron Road #2110,Austin,TX,Public Assist,Normal,Female,2015-11-03 13:14:00,5,0,28,True,German Shepherd,Mix,Brown,Black,Kadee
548,A730668,2016-07-08 11:48:00,7201 Levander Loop,Austin,TX,Stray,Normal,Female,2011-07-08 11:48:00,9,4,23,True,Chihuahua Shorthair,Mix,Tan,None,Penelope
549,A763394,2017-12-09 12:30:00,Chaparral Trail And Palo Blanco Lane,Austin,TX,Stray,Normal,Male,2014-12-09 12:30:00,5,11,22,True,Pit Bull,Mix,Black,White,Stitch
550,A753390,2017-07-05 16:54:00,21707 Hog Eye Dr,Manor,TX,Public Assist,Normal,Male,2015-07-05 16:54:00,5,4,26,True,Chihuahua Longhair,Dachshund Wirehair,Black,None,L.D.
551,A704514,2015-06-05 17:11:00,5525 Foxfield Ln,Travis,TX,Stray,Normal,Female,2010-06-05 17:11:00,10,5,26,True,Labrador Retriever,Mix,Black,White,Java
552,A789472,2019-02-22 11:08:00,Parmer Lane,Austin,TX,Stray,Normal,Female,2018-02-22 11:08:00,2,9,9,True,Chihuahua Shorthair,Dachshund,Black,Brown,Lucy
553,A568668,2019-12-14 16:21:00,Stuart Circle And Jain Lane,Austin,TX,Stray,Aged,Female,2005-12-14 16:21:00,14,11,17,False,Chihuahua Shorthair,None,Brown,None,Rosie
554,A808040,2019-11-03 13:11:00,None,Manor,TX,Owner Surrender,Normal,Male,2019-09-03 13:11:00,1,2,28,True,Miniature Pinscher,Mix,Black,Brown,Jax
555,A671114,2014-01-18 14:33:00,Loyola Ln And Decker Ln,Austin,TX,Stray,Normal,Male,2013-01-18 14:33:00,7,10,13,True,Border Collie,Mix,Gold,White,Buster G
556,A795742,2019-05-24 10:22:00,7404 B Geneva Drive,Austin,TX,Stray,Normal,Male,2017-05-24 10:22:00,3,6,7,False,Cairn Terrier,None,Cream,Brown,None
557,A758896,2018-05-27 16:49:00,20708 Song Bird Drive,Pflugerville,TX,Stray,Normal,Male,2017-07-27 16:49:00,3,4,4,True,Labrador Retriever,Mix,Brown,White,Pumpkin
558,A635903,2020-02-08 16:40:00,1009 Coronation Way,Travis,TX,Stray,Normal,Female,2012-02-08 16:40:00,8,9,23,True,Chihuahua Shorthair,Mix,Black,White,Candy
559,A787302,2019-01-10 18:35:00,7516 Peccary Drive,Austin,TX,Stray,Normal,Male,2017-01-10 18:35:00,3,10,21,True,Siberian Husky,Mix,Gray,White,Sam
560,A714106,2015-10-18 11:03:00,183/Mlk,Travis,TX,Stray,Normal,Male,2014-10-18 11:03:00,6,1,13,True,Pit Bull,Mix,White,Brown,Nexus
561,A694904,2015-03-07 11:41:00,None,Austin,TX,Owner Surrender,Normal,Male,2014-05-07 11:41:00,6,6,24,True,Norfolk Terrier,Mix,Tan,White,Tanner
562,A719632,2016-01-24 11:36:00,Anderson Ln And Burnet Rd,Austin,TX,Stray,Normal,Male,2015-01-24 11:36:00,5,10,7,True,Dachshund,Mix,White,Brown,Freckles
563,A721262,2016-02-24 11:10:00,None,Del Valle,TX,Owner Surrender,Normal,Female,2014-02-24 11:10:00,6,9,7,True,Italian Greyhound,Mix,Brown,White,Reyna
564,A728229,2016-06-01 12:42:00,13908 Tophill Cir,Travis,TX,Stray,Normal,Male,2015-06-01 12:42:00,5,6,0,True,Boxer,Mix,Brown Brindle,None,Landan
565,A798421,2019-06-26 11:07:00,10513 Cooper Hill Drive,Austin,TX,Stray,Normal,Male,2019-03-26 11:07:00,1,8,5,False,Australian Cattle Dog,None,Red Tick,None,None
566,A736828,2016-10-17 21:21:00,105 W Elliott,Austin,TX,Stray,Normal,Female,2010-10-17 21:21:00,10,1,14,True,Labrador Retriever,Mix,Black,White,Matie
567,A731502,2016-08-14 16:10:00,None,Manor,TX,Owner Surrender,Normal,Male,2015-08-14 16:10:00,5,3,17,True,Catahoula,Mix,Tan,White,Murphy
568,A703414,2016-02-27 11:05:00,Highway 183 And Ih-35,Austin,TX,Stray,Normal,Female,2013-02-27 11:05:00,7,9,4,False,Boston Terrier,None,Black,White,Sundae
569,A736450,2016-10-10 18:38:00,1715 W Cesar Chavez St,Austin,TX,Stray,Normal,Female,2016-09-10 18:38:00,4,2,21,True,Labrador Retriever,Mix,Black,White,None
570,A721862,2016-03-06 11:00:00,5601 Manchaca Rd,Austin,TX,Stray,Normal,Male,2014-03-06 11:00:00,6,8,25,True,Labrador Retriever,Mix,Black,None,Moose
571,A753601,2017-07-08 14:51:00,Conestoga And Ponciana,Austin,TX,Stray,Normal,Male,2017-06-08 14:51:00,3,5,23,True,Dachshund,Cardigan Welsh Corgi,White,Tan,Sammi
572,A759957,2017-10-10 13:47:00,None,Austin,TX,Owner Surrender,Normal,Female,2011-10-10 13:47:00,9,1,21,True,Catahoula,Mix,Tricolor,White,Clara
573,A717067,2015-12-01 13:09:00,Willow St And Chicon St,Austin,TX,Stray,Normal,Female,2014-12-01 13:09:00,6,0,0,True,Cardigan Welsh Corgi,Mix,Yellow,None,Pretzel
574,A695799,2015-01-23 12:13:00,None,Austin,TX,Owner Surrender,Normal,Male,2012-01-23 12:13:00,8,10,8,True,Pit Bull,Mix,White,Brown Brindle,Minion
575,A517675,2015-08-05 15:57:00,6902 Deep Cir #A,Austin,TX,Owner Surrender,Normal,Female,2004-08-05 15:57:00,16,3,26,False,Australian Cattle Dog,None,White,Black,Blanca
576,A811435,2020-01-03 13:30:00,Highway 71 And Wolf Lane,Austin,TX,Stray,Normal,Female,2019-11-03 13:30:00,1,0,28,False,Pit Bull,None,Brown Brindle,None,Oribelle
577,A692518,2014-11-21 16:24:00,4106 N Lamar Blvd,Austin,TX,Stray,Normal,Female,2012-11-21 16:24:00,8,0,10,True,Pit Bull,Mix,Blue,White,None
578,A820972,2020-08-02 12:27:00,Pearce And Wolf,Travis,TX,Stray,Sick,Female,2020-07-02 12:27:00,0,4,29,True,Siberian Husky,Mix,White,Tan,Molly
579,A554047,2016-05-26 16:33:00,3100 Rogge,Austin,TX,Stray,Normal,Male,2010-05-26 16:33:00,10,6,5,True,Pit Bull,Mix,Brown,White,Mega
580,A688710,2014-09-22 16:30:00,1211 Bonnie Brae,Austin,TX,Stray,Normal,Male,2009-09-22 16:30:00,11,2,9,True,Chihuahua Longhair,Mix,Tan,White,Guerro
581,A745842,2017-03-25 11:04:00,5701 Johnny Morris Rd,Austin,TX,Stray,Normal,Female,2016-03-25 11:04:00,4,8,6,True,Labrador Retriever,Mix,Black,White,Cali
582,A725081,2016-04-25 17:14:00,Brodie Ln & Green Emerald Terrace,Austin,TX,Stray,Normal,Female,2007-04-25 17:14:00,13,7,6,True,German Shepherd,Mix,Black,Brown,Sophie
583,A717086,2015-12-01 18:35:00,10000 N Lamar Blvd,Austin,TX,Stray,Normal,Female,2000-12-01 18:35:00,20,0,0,True,Smooth Fox Terrier,Mix,Blue Merle,White,Kip
584,A768957,2018-03-28 07:10:00,W St Elmo,Austin,TX,Public Assist,Sick,Female,2017-03-28 07:10:00,3,8,3,True,Pit Bull,Mix,Tan,White,Sandy
585,A665763,2013-10-22 15:10:00,E Riverside Dr/Royal Crest Dr,Austin,TX,Stray,Normal,Male,2013-06-22 15:10:00,7,5,9,True,Cairn Terrier,Mix,Tan,White,None
586,A763536,2017-12-10 11:54:00,None,Austin,TX,Owner Surrender,Normal,Male,2015-12-10 11:54:00,4,11,21,True,Labrador Retriever,Mix,Black,None,Black
587,A736729,2016-10-16 11:55:00,Loyola Ln And Sandshof Dr,Austin,TX,Stray,Normal,Female,2015-12-16 11:55:00,4,11,15,True,Labrador Retriever,Mix,Cream,White,Snow
588,A779997,2018-09-08 11:31:00,Parmer And Mcneil,Austin,TX,Stray,Normal,Male,2017-12-08 11:31:00,2,11,23,True,Dachshund,Chihuahua Shorthair,Black,Brown,Goose
589,A689627,2014-10-07 12:20:00,3755 B S Cap Texas Hwy,Austin,TX,Stray,Normal,Male,2004-10-07 12:20:00,16,1,24,True,Labrador Retriever,Mix,Tan,None,Jeb
590,A754545,2018-03-14 18:54:00,Thaxton Road,Austin,TX,Stray,Normal,Male,2017-03-14 18:54:00,3,8,17,True,Labrador Retriever,Pit Bull,Black,White,Lucky
591,A707794,2015-07-18 09:48:00,Tammye,Travis,TX,Stray,Injured,Female,2015-03-18 09:48:00,5,8,13,True,Labrador Retriever,Mix,Brown,None,None
592,A813413,2020-02-09 16:51:00,Quicksilver Blvd And Pleasant Valley Rd,Austin,TX,Stray,Normal,Female,2018-02-09 16:51:00,2,9,22,True,Chihuahua Shorthair,Mix,Brown,White,None
593,A734013,2016-08-31 11:23:00,21312 Greenridge Terrace,Austin,TX,Stray,Normal,Male,2015-10-31 11:23:00,5,1,1,True,Shetland Sheepdog,Mix,Sable,None,Simba
594,A674489,2014-05-06 11:32:00,None,Austin,TX,Owner Surrender,Normal,Female,2012-05-06 11:32:00,8,6,25,True,Pit Bull,Mix,Black,White,Boo
595,A774425,2018-06-15 11:18:00,None,Austin,TX,Owner Surrender,Normal,Female,2004-06-15 11:18:00,16,5,16,True,Maltese,Mix,White,None,Peaches
596,A780998,2018-09-23 12:13:00,10120 Gertrudis Loop,Austin,TX,Stray,Normal,Unknown,2018-09-16 12:13:00,2,2,15,True,Pit Bull,Mix,Brown,White,None
597,A811098,2019-12-27 18:12:00,2400 Dove Drive,Austin,TX,Stray,Normal,Female,2019-11-27 18:12:00,1,0,4,True,Labrador Retriever,Anatol Shepherd,Brown,None,None
598,A680679,2014-06-05 18:15:00,Rundberg And N Lamar,Austin,TX,Stray,Normal,Female,2008-06-05 18:15:00,12,5,26,True,Chihuahua Shorthair,Mix,White,Brown,Penny
599,A778179,2018-08-08 08:38:00,11707 Schriber Road,Travis,TX,Stray,Normal,Female,2018-07-08 08:38:00,2,4,23,True,Australian Cattle Dog,Mix,Brown,None,None
600,A791198,2019-03-22 15:01:00,8100 Bluff Springs Road,Austin,TX,Stray,Normal,Female,2016-03-22 15:01:00,4,8,9,True,Australian Cattle Dog,Mix,Black,Blue Tick,Daisy Mae
601,A735212,2016-09-20 18:42:00,8403 Los Ranchos Dr,Austin,TX,Stray,Normal,Female,2009-09-20 18:42:00,11,2,11,True,Siberian Husky,Mix,Black,Tan,Lycha
